SourceName,ReviewID,ReviewTitle,ReviewText
SkypeCommunityHistory,11650,Flickering text in chatbox while typing after Skyp...,"Update:- Flickering of text while typing in the first line of the chatbox is still present in Skype ver. 7.2.60.103.- Flickering goes way when the message goes to the second line.- A little flickering at times is present when typing is continued.&nbsp;&nbsp;&nbsp;Suggestions that Didn't Work:1. updating GTX 550 Ti video card drivers to ver. 347.522. checking nVidia Control Panel and setting ""Adjust Image Settings with Preview"" to&nbsp;Let the 3D application decide3. opening ""Tools -&gt; Options -&gt; Advanced settings"" and checking if other programs are listed under “Manage other programs access to Skype”4. deleting all files under Skype's AppData folder5. uninstalling and reinstalling Skype to ver. 7.2.60.1036. doing a clean install of Skype (removing all registry entries associated with Skype, etc.)7. reverting Skype's font to default8. updating Skype to ver. 7.2.60.1039. updating Internet Explorer to IE11.0.17&nbsp;Workaround:-&nbsp; reverting to ver.7.0.0.102 (a little but not-so-annoying flickering occurs at times)&nbsp;Will try next:- update GTX 550 Ti video card drivers to ver. 347.88&nbsp;"
SkypeCommunityHistory,11652,blinking and annoying text when writing a message ...,"ruwim wrote:http://community.skype.com/t5/Windows-desktop-clie?nt/Flickering-text-in-chatbox-while-typing-after-S?...&nbsp;Some common factor is NVIDIA GTX graphic adapter.Hmm, that's right. antiqwiz and I both have a nVidia GTX 550 Ti video card. ootomaskooo has a Nvidia GTX560.&nbsp;Update:- Flickering of text while typing in the first line of the chatbox is still present in Skype ver. 7.2.60.103.- Flickering goes way when the message goes to the second line.- A little flickering at times is present when typing is continued.&nbsp;&nbsp;&nbsp;Suggestions that Didn't Work:1. updating GTX 550 Ti video card drivers to ver. 347.522. checking nVidia Control Panel and setting ""Adjust Image Settings with Preview"" to&nbsp;Let the 3D application decide3. opening ""Tools -&gt; Options -&gt; Advanced settings"" and checking if other programs are listed under “Manage other programs access to Skype”4. deleting all files under Skype's AppData folder5. uninstalling and reinstalling Skype to ver. 7.2.60.1036. doing a clean install of Skype (removing all registry entries associated with Skype, etc.)7. reverting Skype's font to default8. updating Skype to ver. 7.2.60.1039. updating Internet Explorer to IE11.0.17&nbsp;Workaround:-&nbsp; reverting to ver.7.0.0.102 (a little but not-so-annoying flickering occurs at times)&nbsp;Will try next:- update GTX 550 Ti video card drivers to ver. 347.88&nbsp;"
SkypeCommunityHistory,11673,Skype Freezes randomly when I am typing to friends...,"Hello,&nbsp;Whenever I am typing to any friend in skype, skype will randomly freeze. After about a minute or so, it will unfreeze, and sometimes it just crashes and I have to restart. This happened ONLY after the latest version update of 7.2.0.103. I have used skype for MANY years and never had this issue. I have had skypes tech support try and fix this issue, but they were no help. I have even tried uninstalling and reinstalling skype. I believe it to be an issue with the code behind skypes latest update.&nbsp;&nbsp;I also checked event viewer and keep getting an Event Code 1001 whenever skype crash's...&nbsp;Fault bucket , type 0Event Name: AppHangTransientResponse: Not availableCab Id: 0Problem signature:P1: Skype.exeP2: 7.2.0.103P3: 54ef0c1dP4: unknownP5: unknownP6: unknownP7: unknownP8:P9:P10:Attached files:These files may be available here:Analysis symbol:Rechecking for solution: 0Report Id: 5fd2b91e-d377-11e4-988d-005056c00008Report Status: 1&nbsp;Does anyone have a solutionto this? I can't find any on my end and neither could skype tech support."
SkypeCommunityHistory,11947,Contact/Profile Pictures in group chat don't show ...,"So, with the recent Skype 7.2 update- mostly all has been well. Just a few skype freezes every once and awhile- but that's A. OK.&nbsp;I do have one problem though. A few days after I got the update, I realized that in my group chats/individual chats- my contacts'pictures had disappeared in the chatbox(no not in the menu).I've looked around on Skype Community for any similar problems- and don't seem to come up with any?&nbsp;I noticed it right after I clicked something (right-clicked or something?). I've looked around in settings and view at the top of the window. I've also right clicked on the chatboxes to see what I might've clicked but nothing comes up that changes it back.When I go on other computers it's totally back to normal. But I use this computer mostly so it gets a little annoying. I'm so used to seeing a picture it's hard to train my eyes on the name instead of the picture to see who's talking.&nbsp;&nbsp;In my attachment&nbsp;I deleted the conversation out for privacy reasons. The darker blue is my friend's chat and you can see there's no picture...&nbsp;I've also had another problem with one of my contact's picture not updating on this computer either.&nbsp;&nbsp;Yes- I have tried reinstalling skype correctly and it didn't fix anything.&nbsp;                                                                                                                  Solved!                          Go to Solution.                                                                                                                  Attachments:                                                                            8073622246868a7cd37487d6e996fb7e.png ?4 KB"
SkypeCommunityHistory,11961,Skype for Web (Beta) Mutil problems on Windows 10....,"&nbsp;I was unable to see your images. &nbsp;I took the time to reinstall my 10 TP since the graphics crashed and even safe mode low resolution (VGA&nbsp;mode) didn't work and on top of that I had no restore points. &nbsp;After I updated my machine to your build I could see what was occurring. &nbsp;&nbsp;Skype for web beta works just fine in that build for me. &nbsp;I was able to call my other machine with video and audio which is surprising&nbsp;because my onboard camera worked without having to do the same manipulations I had to do in Windows 8.1. &nbsp; I generally never pin items to my taskbar in any OS but these are my observations:&nbsp;1. &nbsp; Items pinned to the taskbar have a .website extension. &nbsp;Even though it has IE defined as the default program, it is apparent to me that&nbsp;the pinning portion of the taskbar is&nbsp;broken&nbsp;for now in that build of Windows 10. &nbsp;The error happens with every pinned website that I tried so that means it's a Technical preview bug and not a Skype for Web beta one. &nbsp;Not surprising&nbsp;since it's not a released OS.&nbsp;2. &nbsp;If you want it to work you should create a shortcut (.url) to http://web.skype.com and no other version of that url (unless it contains login.skype.com) since you will skip authentication causing it to error out with an ""oops"". &nbsp;Even if you were to grab a working .website shortcut and pin that to your taskbar, it still wouldn't work since pinning is broken.&nbsp;3. &nbsp;You can pin the .URL&nbsp;shortcut by dragging it to the taskbar and it will pin itself as a child process of Internet Explorer.&nbsp;4. &nbsp;If the plugin isn't working make sure that you are using IE and not some other browser. &nbsp;I personally haven't tested it in other browsers but that could be the issue.&nbsp;5. &nbsp;Make sure the Windows firewall or any other security software isn't blocking the plugin install or execution.&nbsp;&nbsp;"
SkypeCommunityHistory,11999,Skype 7 is a collosal disaster   Make v6 available...,"Version 7 has been an absolute joke from start to finish.&nbsp;I now have the situation where 34 staff in my company got now not file share with skype - something that is a vital part of our internal company communications.&nbsp;skype to start off with as a chat solution is absolute garbage when compared to Messenger, and just about any other chat package out there.&nbsp;Every new version becomes more unstable and more unusable - I don't think I have ever seen a single program become so much worse with each release (aprt from Office 2013 maybe..)&nbsp;For those of us who want a program that does simple things like....work......Microsoft needs to make the old installers available.&nbsp;Problems in v7:&nbsp;File sharing non functioning on multiple users (this is a massave problem looking at the number of people who post about it)&nbsp;Logins falling over&nbsp;Huge problems when skype accounts try talking or file sharing with Microsoft (inherited messenger) accounts - this has been a problem from day 1 with skype since messenger was shut down.&nbsp;Massive memory overhead - at this moment in time my ""simple"" chat client is using 164mb of ram with zero conversations occuring.&nbsp;The send button dissapearing unless you expand the chat box to half a screen width...handy.....&nbsp;The biggest problem with Skype is the huge amount of complaints that are repeated over and over and over and Microsoft clearly don't listen to anything.&nbsp; And then Microsoft puts up posts saying the best way to fix things is to upgrade to the latest (even more broken) version and somehow think that this is helpful&nbsp;In the last few years Microsoft has destroyed Windows, destroyed Office, and destroyed Messenger.&nbsp;In the same time Apple Crap has become more and more popular&nbsp;- not because it is any better but because people are so sick of Microsoft changing things in the most stupid ways and making everything LESS usable.&nbsp;I don't understand why there is this obsession with change for the sake of it and lets make everything harder to use because that is the way forward.&nbsp; The constant hiding of features or options in Microsoft products has turned perfectly usable packages with well known and intuative interfaces into near unusable piles of crap.&nbsp;As a business user in the software industry, we have to keep up with all their latest products so that we know what users in the market are using - this is highly frustrating as most of us in the Office would happily sit with Windows 7 (which works), with Office 2003 (which has a usable menu) or Office 2007 (which has a crap ribbon legoland menu) but works, and with good old Mesenger (which worked)&nbsp;At some point Microsoft will realise that badly copying Mac's **bleep**e isnt the way forward.&nbsp; Macs are for people who are clueless and like big buttons, or who have some very specific tasks.&nbsp; The business world, and a lot of normal users, don't want Macs legoland style interface, they want to-the-point menus without stupid pictures, just some text and SOME F******G LOGIC and guess what - we can work it out from there!!!&nbsp;&nbsp;"
SkypeCommunityHistory,12257,"Be abke to add own custom emoticons to Skype, like...","Hi!I think a vital point to all messenger interfaces is the ability to use good emoticons/smilies/emoji for people to express themselves in more fun ways. Before there was skype, there was MSN messenger and it can't be denied that the biggest misery in the loss of MSN was the fact that there would no longer be a good messenger interface that provided the same function to add your own custom emoticons. And after having no choice but to move onto Skype, I was greatly disappointed by the poor and limited emoticons available. To be quite honest, they suck so much that neither I or any of my friends even use them. It used to be really different and fun to be able to use your own custom emoticons, because you'd have your own person collection of them that you could send to anyone, anywhere. It never ever got boring and I feel this is something that Skype GREATLY lacks.&nbsp;Perhaps this is something that is difficult to accomplish in skype and perhaps requires a lot of software work, however i feel it would really be worth all the effort to add this feature and surely will benefit you and all skype users happier with their skype experiences.I would not believe that this is something that can't be done, because MSN messenger was capable of having it and i believe Skype is ought to be far more advanced, however as of yet &nbsp;I still think skype is inferior to MSN mainly due to this reason.At least please add this function for PC/laptop if it is too hard for mobile. (although if facebook is able to display advanced smileys in its messenger, then again im not sure why skype couldn't)Thank you for reading and I sincerely hope this suggestion will be considered and that you'll add this function! &nbsp;&nbsp;"
SkypeCommunityHistory,12325,"Updated payment method, program doesn't function p...","Running 7.2 on Win 7 proUpdated payment method and set it to take payment from purchased credit.Have spent way too much time over the last two days with this. Way too much time spent in the so called ""help"". I have bought credit and I think paid 1 dollar charge that somehow appeared. The program claims my subscription has expire. If I attempt to reactivate I get messagesIf your issue is persistent then please kindly contact our Customer Support with reference ID: REQUEST-75b01602/2015032718If your issue is persistent then please kindly contact our Customer Support with reference ID: REQUEST-58893d3b/2015032718If your issue is persistent then please kindly contact our Customer Support with reference ID: REQUEST-7a8e7220/2015032817If your issue is persistent then please kindly contact our Customer Support with reference ID: REQUEST-2c4f2856/2015032818If your issue is persistent then please kindly contact our Customer Support with reference ID: REQUEST-09884d4d/2015032818&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; If some help is available I would appreciate it!!!!&nbsp;Tks,&nbsp;Norm&nbsp;"
SkypeCommunityHistory,12336,"Updated payment method, program doesn't function p...","smoke6745 wrote:  1. Updated payment method and set it to take payment from purchased credit.  2. I have bought credit and I think paid 1 dollar charge that somehow appeared.  3. The program claims my subscription has expire.    Hello and welcome to the Skype Community.  1. Your account shows that payment for your Unlimited US &amp; Canada 1 month Subscription was successfully taken from your credit account on March 23rd 2015.  2. The $!.00&nbsp;is simply a standard test charge to ensure that we could successfully debit your PayPal account. The test charge is fully refundable.  3. It had expired on March 20th 2015 and the same Subscription was repurchased on March 23rd 2015.                              TIME ZONE - US EASTERN.  LOCATION - PHILADELPHIA, PA, USA.I recommend that you always run the latest Skype version: Windows &amp; MacIf my advice helped to fix your issue please mark it as a solution to help others.Please note that I generally don't respond to unsolicited Private Messages. Thank you."
SkypeCommunityHistory,12368,"The new version is TERRIBLE, i hate it! bring me t...","I tried looking for a contact email until I remembered Skype are owned by Microsoft where community help is equal to potato in my experience.&nbsp;I find myself on a low/mid range PC, a 6-year old build. Skype uses half of my dual core Intel CPU. I downgraded to version 6.3 where that used 1/4 CPU than it does now but a lot of the functions aren't available. I'm now using version 6.21. Skype developers, if you ever do read this, please realize people with no funds to upgrade to high end PCs use low-end hardware. Please do not develop new software that is NOT needed in the slightest with new UIs that look horrible and take up far too much space.&nbsp;Skype, you are a dictator - the only reason you can make such horrible changes is becasue there is no widely used alternative. Back on teh topic of CPU usage, just because modern PCs have the capability of running intensive programs does not mean you have to make your program more intensive. A better program is one that uses minimal hardware.&nbsp;I'm probably wasting my time writing this but seriously, even my i5 laptop can't respond properly when opening Skype."
SkypeCommunityHistory,12403,Skype crashing when receiving calls or making call...,"Never had this issue but Skype crashes when I attempt to call somebody or recieve a call. When I accept a call it works for around 30 seconds before cutting out and similar for making a call.&nbsp;My friend had a similar issue with his skype freezing his computer when calling somebody, turns out it was a power issue with his gpu and motherboard, Problem with mine is that it's a laptop and I don't have access to the gpu to tamper with.&nbsp;Faulting application name: Skype.exe, version: 7.2.0.103, time stamp: 0x54ef0c1dFaulting module name: AMDh264Enc32.dll_unloaded, version: 1.0.0.1, time stamp: 0x502c5232Exception code: 0xc000041dFault offset: 0x00006920Faulting process id: 0x3cdcFaulting application start time: 0x01d069c02bf3b52cFaulting application path: C:\Program Files (x86)\Skype\Phone\Skype.exeFaulting module path: AMDh264Enc32.dllReport Id: c59b191f-d5bb-11e4-bee9-2c27d7ad024aFaulting package full name:Faulting package-relative application ID:&nbsp;Looking at this I can see that AMD might be causing an issue, I'd rather not upgrade the drivers or downgrade them as I've had extreme issues in the past when doing this.&nbsp;Thanks.&nbsp;&nbsp;                                                                                                                  Solved!                          Go to Solution.                                                                                                                  Attachments:                                                                            DxDiag.zip ?18 KB"
SkypeCommunityHistory,12517,Skype 7.2 kills/restarts my PC (Windows 8.1) whene...,"I know this topic has been posted several times, but it seems to still be an issue for me after trying several potential solutions. The last version I didn't have this problem with was 6.14 (if I recall correctly)&nbsp;The IM works fine, but as soon as someone tries to call or I hit the call button, my PC crashes and restarts. I've looked in the administrator section of the Windows Event Viewer and can find nothing related to Skype, only ""The previous system shutdown at 17:24:11 on ?29/?03/?2015 was unexpected."" for each time I attempted to fix this issue. I'm assuming it's a program conflict, but have no clue which one it could be.&nbsp;I've attached my DxDiag files for your viewing pleasure.&nbsp;Thank you in advance!                                                                                                                  Solved!                          Go to Solution.                                                                                                                  Attachments:                                                                            DxDiag.zip ?13 KB"
SkypeCommunityHistory,12521,Unsolicited sexual messages from a minor/underage!...,"I receive various unsolicited messages of a sexual nature quite frequently and it annoys me to no end. &nbsp;Most do not have a profile picture of faces. &nbsp;But&nbsp;I recently received a message from a young lady who has a profile displaying her face and her purposefully pushed up&nbsp;cleavage. &nbsp;She also send her&nbsp;Imgur pictures and from that I'm pretty sure she is not 21 as she mentioned on&nbsp;her profile.&nbsp; &nbsp;&nbsp;This got me quite annoyed not at her but with Skype. &nbsp;I get that young ladies get&nbsp;bored from time to time even back when ICQ was picking up speed in the 90s. &nbsp;But I want to have a choice to not to be approached by random people.&nbsp; I'm also sure many people don't want it and&nbsp;I'm very certain that partents don't want their children to approach or be approched this way.&nbsp;Tell me, what is the point in selecting the option ""only allow people in my Contact List"" to IM&amp;SMS and Call if it doen't work. &nbsp;False sense of security?&nbsp;Skype, although you cannot control what people put on their profiles (i.e.&nbsp;age) but when you are providing the public a service, you have a duty of care to protect their privacy. &nbsp;Fix the contact only option AND&nbsp;add a functionality so that people who want to remain completely private have the option to not be searchable and can only request to add contact if the approacher&nbsp;has the user's email, phone, skype name, etc...&nbsp;Think about it this way. &nbsp;If you fix this problem,&nbsp;you will have more happy people using Skype not just the perverts who do not mind being&nbsp;approached by minors. &nbsp;Also think about the money you will save because you will need less people to respond to&nbsp;complaints such as these.&nbsp;Any response from the Skype team is welcome."
SkypeCommunityHistory,12533,Unsolicited sexual messages from a minor/underage!...,"ScarletL wrote:&nbsp;  1. Tell me, what is the point in selecting the option ""only allow people in my Contact List"" to IM&amp;SMS and Call if it doen't work.&nbsp;  2. add a functionality so that people who want to remain completely private have the option to not be searchable and can only request to add contact if the approacher&nbsp;has the user's email, phone, skype name, etc...  3. Also think about the money you will save because you will need less people to respond to&nbsp;complaints such as these.    Hello and welcome to the Skype Community.  1. This function does work as designed&nbsp;in that it stops anyone&nbsp;who is not on your Contact List from contacting you more than once. What it won't do is to prevent an initial approach from someone as the system can't differentiate a genuine approach and an unwanted one.  2. With upwards of 350 million users that may not be possible but I'll certainly raise the idea for review.  3. I hope that I wouldn't be one!                               TIME ZONE - US EASTERN.  LOCATION - PHILADELPHIA, PA, USA.I recommend that you always run the latest Skype version: Windows &amp; MacIf my advice helped to fix your issue please mark it as a solution to help others.Please note that I generally don't respond to unsolicited Private Messages. Thank you."
SkypeCommunityHistory,12606,"Win7 + Skype 7.2 + MS Account = Sorry, Something W...","(Copy-pasting from the blog, where I originally posted.)&nbsp;Okay. I've tried everything, and I upgraded to the stupid new version. And I STILL can’t log in with my Microsoft account. I just got my net back from being grounded, and while sites work, Skype doesn’t. It keeps telling me something went wrong, something went wrong, something went wrong...I can’t even log into my normal Skype account! And when I try clicking the link in the email I get after clicking the trouble signing in thing and all, it stalls out. I can’t even sign in through Trillian! What’s going on with my version of Skype?&nbsp;(And don’t focus on Trillian, focus on the main problem. I know, Trillian’s a third-party program, blah blah blah, it isn’t the point. Don’t even MENTION Trillian. I’m putting this here because I know someone will say something about it.)&nbsp;FWIW, I can use Skype on my Android just fine, and Outlook.com is alright, though it doesn't show all of my groups, oddly....&nbsp;Other details: I had 6.4 (I think), which I want to return to ASAP because, I'm going to be honest, Microsoft killed Skype this time around. (Even if there's a workaround for the ads, I want my square avatars back! Cropping without asking is very rude!) I uninstalled, then reinstalled. (I had to uninstall because it said the account already existed when I tried upgrading normally.) By getting net back, I mean my web access was unblocked from the router. My sister, who runs it, claims she cannot block individual programs, only sites, so I assume she was simply blocking Skype.com before, but.... Also note my sister hates my guts and could very well be lying to me about that.&nbsp;Please, I would like an answer as soon as possible. This is driving me bonkers."
SkypeCommunityHistory,12702,"just signed up for Unlimited World  , is it Landli...","TJz wrote:  just signed up for Unlimited World , is it Landline only , or Mobiles too ?    Hello and welcome to the Skype Community.  With your Unlimited World Subscription you can:Call LANDLINES AND CELLPHONES in: Canada, China, Guam, Hong Kong, Puerto Rico, Singapore, Thailand, United States.  &nbsp;  Call LANDLINES ONLY in: Andorra, Argentina, Australia, Austria, Belgium, Brazil, Brunei, Bulgaria, Chile, Colombia, Costa Rica, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Guadeloupe, Hungary, Iceland, Indonesia (Jakarta), Ireland, Republic of Ireland, Israel, Italy, Japan, Korea, Latvia, Lithuania, Luxembourg, Malaysia, Malta, Mexico, Morocco, Netherlands, New Zealand, Norway, Panama, Paraguay, Peru, Poland, Portugal, Romania, Russia, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Taiwan, Turkey, United Kingdom, Venezuela.  &nbsp;                              TIME ZONE - US EASTERN.  LOCATION - PHILADELPHIA, PA, USA.I recommend that you always run the latest Skype version: Windows &amp; MacIf my advice helped to fix your issue please mark it as a solution to help others.Please note that I generally don't respond to unsolicited Private Messages. Thank you."
SkypeCommunityHistory,12829,How do you prevent Skype Number being discontinued...,"Hi, Gold12, and welcome to the Community,  &nbsp;  First, even if your current Skype Number subscription expires, your number is kept on file on your account for 90 days following the expiration date, so you have time to sign on to your account dashboard and reactivate the number.  &nbsp;  If you have changed payment methods as a result of the payment hiccup, you will need to reactivate your Skype Number using the new payment method.&nbsp; A subscription will cancel when the payment method associated with it fails.&nbsp;&nbsp; The quirky thing about Skype Numbers is that you can keep your number as long as you reactivate it within that golden 90 day timeframe, but you start a new subscription for that number.  &nbsp;  To recap, you have use of your Skype Number until the day the current subscription expires, and then you can sign on to reactivate the number and start the new subscription using a different payment method.  &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,12833,My contact list always shows the same people onlin...,"Since Skype was aqcuired by Microsoft I've had the same problem, my contact list (of 50+ people) is always displaying the same 12 people online, no matter when or where I open the app, and they're almost never online. Some people that I regularly talk to are always offline, and we have to use Whatsapp to know if we're both available (as my best friend is living in China at the moment and I'm in New York City).&nbsp;I've tried everything, uninstalled, installed, closed Skype from my computer and phone, uninstalled from both, unmerged my Microsoft and Skype accounts, signed in with only my Skype name, merging them again, signed in with my Microsoft account, and NOTHING works. I've sent so many messages, emails and tweets to the Microsoft team and they always say they're working on the issue but this has been like this since 2011!!! It's insane, nobody gives me a straight answer and I even stopped using Skype, the other day I had to call an aunt that still uses it and the same 12 contacts were online, and I noticed I lost touch with some dear friends because of this issue.&nbsp;Is there something, anything that can be done? Please, Microsoft, Skype, I need ONE STRAIGHT ANSWER.&nbsp;Thanks"
SkypeCommunityHistory,12840,"Group"" saved in contacts later disappears from co...","So if the folks from SKYPE or other MicroSoft techs monitor this site please read.&nbsp;It is very frustrating to receive an email from you many weeks after posting a problem that you as a corporation should answer, only to find your notification about a posting about my problem was from another of our community who has the same problem.&nbsp;Would you please start fixing things rather than just frustrating your customers.&nbsp;I also refer to many past posts I have made about your revised software not sending the required ""start my video"" instruction to ASUS SKYPE phones making them just audio devices when communicating with PC's, tablets, i.e only SKYPE phone to SKYPE phone video works.&nbsp;And like the topic of this post I have received zero help from the SKYPE or Microsoft teams responsioble for the hardware compatibility of products sold to me via a SKYPE site.&nbsp; That is not good customer service guys, and begs the question does SKYPE or MicroSoft care, because it does not seem that you do.&nbsp;Regards Dave M."
SkypeCommunityHistory,21110,different skype number displayed when I call my ip...,"smythology wrote:  When I updated my subscription to skype the other day, I wanted to make sure it was running again so I called my own iphone using Skype. But when my iphone rang it displayed a totally different number that was calling: 661-748-0240; it didn't display my skype number.  &nbsp;  Now I'm reading that this is a phishing/scam number; apparently it's already infected&nbsp;my skype account. Can anyone help me get rid of it? I DON'T want anyone to think I'm a scammer...    Hi, Smythology, and welcome to the Community,  &nbsp;  This is a generic caller ID assigned by local telephone companies when caller ID data is either not received or is corrupted in transmission - or the Skype account has no caller ID set.&nbsp; It is not an infection or malware.&nbsp; Skype cannot control caller ID data as it is received by the fixed line or wireless carrier when calls jump from the internet.  &nbsp;  A search of this Community by typing that telephone number in the search box at the top of this page will quickly show this is a popular topic!  &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,21169,FreeTalk 1200 requires no monthly payment to opera...,"To be able to receive&nbsp;incoming Skype/phone calls you will need:&nbsp;A Skype number you essentially rent/lease (for 1, 3, 6 or 12 months)&nbsp;To be able to make outgoing phone calls you will need (Skype to Skype calls are free):&nbsp;An active subscription or Skype credit&nbsp;The hardware/service you will need:Internet service (Cable, DSL, Fiber, etc.) with available Internet port (usually LAN port on a router)&nbsp;The FreeTalk 12xx device and cablesA standard/wireless telephone/base station&nbsp;&nbsp;The device only works with legacy Skype names. &nbsp;If you have an existing Microsoft account the only way it will work is if you enable the TV/Phone account in your account settings at Skype.com. &nbsp;This will assign you with a Skype name similar to (live:MicrosoftID) which will be your user name. &nbsp;The password can be unique or the same. &nbsp;I generally make them the same so I don't forget them.&nbsp;If you plan on using the device's speed dial option (*1, *2, etc.) to call Skype users over your handset, it will only work with legacy Skype names and not Microsoft account names.&nbsp;Once you purchase that hardware it's yours, there is no continual fee for that device. &nbsp;In my experience with that device it has a high failure rate. &nbsp; I've had to purchase a new one on average every 1-1.5 years or less and I tend to baby my equipment.&nbsp;"
SkypeCommunityHistory,21275,Not getting calls to your Skype Number? See here.....,"Hi everyone  If you are not receiving calls to your Skype Number 1) Please ensure that you have set the correct privacy settings, allowing incoming calls from anyone (not just people in your contact list).&nbsp;Click here for instructions&nbsp;on how to check your privacy settings.  2) You can set&nbsp;up your caller identification with your Skype Number, for it to be&nbsp;displayed when you call mobiles and landlines from Skype. Click here how instructions&nbsp;on how to set up your Caller ID with your Skype Number.  &nbsp;  3) In the off-chance&nbsp;you are still having issues with calls not coming through to your Skype Number, please send me a PM with the all of the following information:• The number(s) your Skype number was called&nbsp;from• The telephone company or provider used by the caller• Dates of failed calls (not older than one week)• Time of failed calls in GMT time zone                              -------------------------------------------------------------------------------------------------------Skype 7.3 for Windows, 7.6 for Mac, 5.12 for iOS, and 5.3 for Android are out! Make sure you upgrade!Skype 7.3 für Windows, 7.6 für Mac, 5.12 für iOS und 5.3 für Android sind da! Bitte aktualisieren!-------------------------------------------------------------------------------------------------------? Did my reply answer your question? Accept it as a solution to help others. Thanks! ?? Hat mein Post Ihre Frage beantwortet? Akzeptieren Sie es als Lösung, um anderen zu helfen. Vielen Dank! ?"
SkypeCommunityHistory,21296,No incoming call and chat notification on Android ...,"I agree, an incoming call should ring on every device. Mine does ring on three out of five. &nbsp;&nbsp;I have five devices with Skype installed. A desktop computer (artisanal, Windows 7), my Sony Xperia Z1 phone, a Nexus 7 (Android 5) tablet, an Asus Transformer Book T100A (Windows 8.1), and a &nbsp;Philips Skype phone with an independent wifi connection.&nbsp;It doesn't ring on my phone, which has the Stamina battery saving system, although I have Skype whitelisted out of that process, which hibernates apps when the phone's screen it not active; I would expect it to ring when a Skype call comes in, even if the screen isn't active. The desktop is usually turned off altogether, unless I'm working, so I wouldn't expect it to ring there.&nbsp;&nbsp;When I have my laptop turned on, a Skype call will ring on the tablet, even if it's not in use (asleep), on the Philips phone, and on the Transformer Book laptop. If I answer on the laptop, a few minutes later, the tablet will dial the person who called me. If we're still talking, they'll say, ""Are you still there? Then why are you calling me back?"" To get it to stop ringing, I have to find the tablet, open it, open Skype, and terminate the call, which leaves me still connected on the Transformer Book. I find this so bizarre, but it happens every time.&nbsp;&nbsp;I would like all Skype calls to always ring on my phone, because even if I'm away from home for a week, the Philips Skype phone at home is always on, and obviously Skype thinks I'm using it. I also would like my phone to pass on notifications to my Pebble Smart watch, which it can't do if the call doesn't ring on the phone.&nbsp;"
SkypeCommunityHistory,23283,Skype audio splits to both headphones and speakers...,"What I am using:HP ProBook 4430sWindows 7 Home PremiumSkype 6.1.0.129&nbsp;What I know of the problem:1. During Skype calls, all audios from the call go through headphones while all other audio (i.e. youtube, iTunes, etc.) go through the internal laptop speakers.&nbsp;2. Previously, I could listen to both through solely headphones.&nbsp;3. When I am not in a Skype call, the audio works just fine and streams through the headphones when they are plugged in.&nbsp;4. When I enter in a Skype call and click on the Volume Mixer, volume control options appear for both headphones and the laptop speakers.&nbsp;5. Prior to this problem, only one volume control option appeared.&nbsp;6. Skype forces me to use either the laptop speakers or my headphones to hear audio from a call.&nbsp; a. If I select to use headphones as the speakers in the audio settings and unplug them, the audio from the call will not stream from the laptop speakers.&nbsp; &nbsp; &nbsp;i. Prior to the problem, if I unplugged my headphones, Skype would automatically adjust to stream the call audio from the laptop speakers instead.&nbsp;7. I can force all audio to play through my headphones by disabling my laptop speakers; however, this is only a workaround and not a solution. &nbsp;If I wanted to use my laptop speakers, I would have to go through the tedious task of re-enabling it every time.&nbsp;8. As far as I know, this problem exists only in Skype and does not affect Google Hangout.&nbsp;My current Skype audio settings are as follows:Microphone - Integrated Microphone Array (IDT High Audio Definition CODEC)Speakers - Communications Headphones (IDT High Audio Definition CODEC)Ringing - Use Selected Speakers&nbsp;Question/What I would like fixed:Is there a way to stream the audio from only one source? &nbsp;Skype calls seem to be forcing two different audio devices to stream. &nbsp;Thanks in advance!                                                                                                                  Solved!                          Go to Solution.                                                                                                                  Attachments:                                                                            skype audio split.png ?168 KB"
